criterion_variant,set,epoch_tt2000,epoch_utc,source_file,record_index,qualifying_peak_count,max_effective_fwhm_us,saturated_peak_count,tof_mid_replacement_count
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828359814988695552,2026-04-01T23:55:45.804695552,imap_idex_l1b_sci-10days_20260331_v016.cdf,15,1,0.0399378399378394,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828360693338470144,2026-04-02T00:10:24.154470144,imap_idex_l1b_sci-10days_20260331_v016.cdf,16,1,0.0388663967611335,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828362003608947968,2026-04-02T00:32:14.424947968,imap_idex_l1b_sci-10days_20260331_v016.cdf,17,1,0.0355522682445767,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828362274178952192,2026-04-02T00:36:44.994952192,imap_idex_l1b_sci-10days_20260331_v016.cdf,18,1,0.0242203742203738,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828368809000516736,2026-04-02T02:25:39.816516736,imap_idex_l1b_sci-10days_20260331_v016.cdf,19,1,0.0240839243498819,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828371789170219392,2026-04-02T03:15:19.986219392,imap_idex_l1b_sci-10days_20260331_v016.cdf,21,1,0.0258247911103446,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828372323420953728,2026-04-02T03:24:14.236953728,imap_idex_l1b_sci-10days_20260331_v016.cdf,23,1,0.0253834706959711,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828374537336364288,2026-04-02T04:01:08.152364288,imap_idex_l1b_sci-10days_20260331_v016.cdf,24,1,0.0448251748251749,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828377198667624704,2026-04-02T04:45:29.483624704,imap_idex_l1b_sci-10days_20260331_v016.cdf,25,1,0.0381656804733727,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828377342063719808,2026-04-02T04:47:52.879719808,imap_idex_l1b_sci-10days_20260331_v016.cdf,26,1,0.032758295625943,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828377553261455616,2026-04-02T04:51:24.077455616,imap_idex_l1b_sci-10days_20260331_v016.cdf,27,1,0.0286858974358968,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828378021258027776,2026-04-02T04:59:12.074027776,imap_idex_l1b_sci-10days_20260331_v016.cdf,28,1,0.023958333333333,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828379549748095616,2026-04-02T05:24:40.564095616,imap_idex_l1b_sci-10days_20260331_v016.cdf,30,1,0.0262678560755485,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828380995829855488,2026-04-02T05:48:46.645855488,imap_idex_l1b_sci-10days_20260331_v016.cdf,31,1,0.0225838264299801,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828381022088452480,2026-04-02T05:49:12.904452480,imap_idex_l1b_sci-10days_20260331_v016.cdf,32,1,0.0389194139194151,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828381223226597248,2026-04-02T05:52:34.042597248,imap_idex_l1b_sci-10days_20260331_v016.cdf,33,1,0.0324560574560569,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828383147918439808,2026-04-02T06:24:38.734439808,imap_idex_l1b_sci-10days_20260331_v016.cdf,35,1,0.0252394419306188,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828384102258627968,2026-04-02T06:40:33.074627968,imap_idex_l1b_sci-10days_20260331_v016.cdf,37,1,0.0410256410256403,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828387456569624448,2026-04-02T07:36:27.385624448,imap_idex_l1b_sci-10days_20260331_v016.cdf,39,1,0.0247367216117218,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828387995160935040,2026-04-02T07:45:25.976935040,imap_idex_l1b_sci-10days_20260331_v016.cdf,40,1,0.046186813186813,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828388604510784000,2026-04-02T07:55:35.326784000,imap_idex_l1b_sci-10days_20260331_v016.cdf,42,1,0.0239527429934403,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828391174910723712,2026-04-02T08:38:25.726723712,imap_idex_l1b_sci-10days_20260331_v016.cdf,46,1,0.0302403846153846,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828392938581526656,2026-04-02T09:07:49.397526656,imap_idex_l1b_sci-10days_20260331_v016.cdf,48,1,0.0280288461538466,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828392975432834688,2026-04-02T09:08:26.248834688,imap_idex_l1b_sci-10days_20260331_v016.cdf,49,1,0.0379202279202283,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828393229206633344,2026-04-02T09:12:40.022633344,imap_idex_l1b_sci-10days_20260331_v016.cdf,50,1,0.0263316662697462,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828393888590038656,2026-04-02T09:23:39.406038656,imap_idex_l1b_sci-10days_20260331_v016.cdf,51,1,0.0255225166989879,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828394156368065408,2026-04-02T09:28:07.184065408,imap_idex_l1b_sci-10days_20260331_v016.cdf,52,1,0.0378351648351645,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828394833627555072,2026-04-02T09:39:24.443555072,imap_idex_l1b_sci-10days_20260331_v016.cdf,54,1,0.0379987659399432,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828394888153567488,2026-04-02T09:40:18.969567488,imap_idex_l1b_sci-10days_20260331_v016.cdf,55,1,0.0348443223443222,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828395812998961408,2026-04-02T09:55:43.814961408,imap_idex_l1b_sci-10days_20260331_v016.cdf,56,1,0.0292643572181239,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828396867649762304,2026-04-02T10:13:18.465762304,imap_idex_l1b_sci-10days_20260331_v016.cdf,57,1,0.0365873015873019,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828397115281066368,2026-04-02T10:17:26.097066368,imap_idex_l1b_sci-10days_20260331_v016.cdf,58,1,0.0305982905982905,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828398157728597888,2026-04-02T10:34:48.544597888,imap_idex_l1b_sci-10days_20260331_v016.cdf,59,1,0.0251171104536483,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828398599278532992,2026-04-02T10:42:10.094532992,imap_idex_l1b_sci-10days_20260331_v016.cdf,60,1,0.022307692307692,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828400349357487744,2026-04-02T11:11:20.173487744,imap_idex_l1b_sci-10days_20260331_v016.cdf,63,1,0.0379901960784311,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828400367094172416,2026-04-02T11:11:37.910172416,imap_idex_l1b_sci-10days_20260331_v016.cdf,64,1,0.0370688754180597,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828400523273276160,2026-04-02T11:14:14.089276160,imap_idex_l1b_sci-10days_20260331_v016.cdf,65,1,0.0343990384615376,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828400645954109184,2026-04-02T11:16:16.770109184,imap_idex_l1b_sci-10days_20260331_v016.cdf,66,1,0.0342477375565602,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828401397061374720,2026-04-02T11:28:47.877374720,imap_idex_l1b_sci-10days_20260331_v016.cdf,68,1,0.0302121489621489,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828401887233707392,2026-04-02T11:36:58.049707392,imap_idex_l1b_sci-10days_20260331_v016.cdf,69,1,0.0406354515050169,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828402213833002752,2026-04-02T11:42:24.649002752,imap_idex_l1b_sci-10days_20260331_v016.cdf,72,1,0.0448218448218454,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828402753777912192,2026-04-02T11:51:24.593912192,imap_idex_l1b_sci-10days_20260331_v016.cdf,73,1,0.0337237762237758,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828403725548905216,2026-04-02T12:07:36.364905216,imap_idex_l1b_sci-10days_20260331_v016.cdf,75,1,0.023112273755656,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828403788592750336,2026-04-02T12:08:39.408750336,imap_idex_l1b_sci-10days_20260331_v016.cdf,76,1,0.0306114398422089,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828404479576788096,2026-04-02T12:20:10.392788096,imap_idex_l1b_sci-10days_20260331_v016.cdf,77,1,0.0271775592828229,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828405242496643072,2026-04-02T12:32:53.312643072,imap_idex_l1b_sci-10days_20260331_v016.cdf,79,1,0.0213791942002954,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828405655764302976,2026-04-02T12:39:46.580302976,imap_idex_l1b_sci-10days_20260331_v016.cdf,80,1,0.0291882396449699,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828405926580626944,2026-04-02T12:44:17.396626944,imap_idex_l1b_sci-10days_20260331_v016.cdf,81,1,0.0215976331360949,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828406106760029952,2026-04-02T12:47:17.576029952,imap_idex_l1b_sci-10days_20260331_v016.cdf,82,1,0.0353917378917382,0,0
