epoch_tt2000,qpeak_count,max_width_us,channels,epoch_utc,source_file,record_index,event_time,date
825321529935155072,1,0.0378269230769231,tof_high,2026-02-25T19:57:40.751155072,imap_idex_l1b_sci-10days_20260219_v001.0004.cdf,16,2026-02-25 19:57:40.751155072,2026-02-25
825356801246776192,1,0.0275147928994089,tof_high,2026-02-26T05:45:32.062776192,imap_idex_l1b_sci-10days_20260219_v001.0004.cdf,17,2026-02-26 05:45:32.062776192,2026-02-26
825865318891700352,1,0.0417948717948724,tof_high,2026-03-04T03:00:49.707700352,imap_idex_l1b_sci-10days_20260301_v001.0004.cdf,14,2026-03-04 03:00:49.707700352,2026-03-04
826122935909736960,1,0.0220307208514752,tof_high,2026-03-07T02:34:26.725736960,imap_idex_l1b_sci-10days_20260301_v001.0004.cdf,18,2026-03-07 02:34:26.725736960,2026-03-07
826493113683860224,1,0.0336278586278582,tof_high,2026-03-11T09:24:04.499860224,imap_idex_l1b_sci-10days_20260311_v001.0004.cdf,10,2026-03-11 09:24:04.499860224,2026-03-11
827123773423229184,1,0.0340729123817351,tof_high,2026-03-18T16:35:04.239229184,imap_idex_l1b_sci-10days_20260311_v001.0004.cdf,13,2026-03-18 16:35:04.239229184,2026-03-18
827442704141100928,1,0.0374354320815311,tof_high,2026-03-22T09:10:34.957100928,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,2,2026-03-22 09:10:34.957100928,2026-03-22
827454121358063744,1,0.0379864253393665,tof_high,2026-03-22T12:20:52.174063744,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,3,2026-03-22 12:20:52.174063744,2026-03-22
827471404229500544,1,0.0362637362637366,tof_high,2026-03-22T17:08:55.045500544,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,4,2026-03-22 17:08:55.045500544,2026-03-22
827471771514619520,1,0.0330128205128204,tof_high,2026-03-22T17:15:02.330619520,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,5,2026-03-22 17:15:02.330619520,2026-03-22
827476430388088064,1,0.022000574052813,tof_high,2026-03-22T18:32:41.204088064,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,6,2026-03-22 18:32:41.204088064,2026-03-22
827477215471882240,1,0.0304258241758239,tof_high,2026-03-22T18:45:46.287882240,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,7,2026-03-22 18:45:46.287882240,2026-03-22
827489487364297856,1,0.0415695415695421,tof_high,2026-03-22T22:10:18.180297856,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,9,2026-03-22 22:10:18.180297856,2026-03-22
827490247445533696,1,0.0209912671869188,tof_high,2026-03-22T22:22:58.261533696,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,10,2026-03-22 22:22:58.261533696,2026-03-22
827501437172356096,1,0.0353663003663011,tof_high,2026-03-23T01:29:27.988356096,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,11,2026-03-23 01:29:27.988356096,2026-03-23
827528280928282880,1,0.0390135327635327,tof_high,2026-03-23T08:56:51.744282880,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,13,2026-03-23 08:56:51.744282880,2026-03-23
827547147881359104,1,0.0347876760920241,tof_high,2026-03-23T14:11:18.697359104,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,14,2026-03-23 14:11:18.697359104,2026-03-23
827599262676533120,1,0.0234615384615382,tof_high,2026-03-24T04:39:53.492533120,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,15,2026-03-24 04:39:53.492533120,2026-03-24
827612094895927936,1,0.0402218934911237,tof_high,2026-03-24T08:13:45.711927936,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,16,2026-03-24 08:13:45.711927936,2026-03-24
827782641711986688,1,0.0339102564102558,tof_high,2026-03-26T07:36:12.527986688,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,17,2026-03-26 07:36:12.527986688,2026-03-26
827793370988301184,1,0.0369822485207109,tof_high,2026-03-26T10:35:01.804301184,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,18,2026-03-26 10:35:01.804301184,2026-03-26
827841806826886528,1,0.0928156861189347,tof_high,2026-03-27T00:02:17.642886528,imap_idex_l1b_sci-10days_20260321_v001.0017.cdf,24,2026-03-27 00:02:17.642886528,2026-03-27
828323362895290240,1,0.0411970382558613,tof_high,2026-04-01T13:48:13.711290240,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,5,2026-04-01 13:48:13.711290240,2026-04-01
828323661629609856,1,0.0354197485207099,tof_high,2026-04-01T13:53:12.445609856,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,6,2026-04-01 13:53:12.445609856,2026-04-01
828325223583627648,1,0.0308601563920712,tof_high,2026-04-01T14:19:14.399627648,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,8,2026-04-01 14:19:14.399627648,2026-04-01
828325583093314304,1,0.0348211988680207,tof_high,2026-04-01T14:25:13.909314304,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,9,2026-04-01 14:25:13.909314304,2026-04-01
828339101007168896,1,0.0262095047809327,tof_high,2026-04-01T18:10:31.823168896,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,10,2026-04-01 18:10:31.823168896,2026-04-01
828349090039142912,1,0.0421245421245411,tof_high,2026-04-01T20:57:00.855142912,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,11,2026-04-01 20:57:00.855142912,2026-04-01
828351099434731648,1,0.0233516483516483,tof_high,2026-04-01T21:30:30.250731648,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,12,2026-04-01 21:30:30.250731648,2026-04-01
828353121357009408,1,0.0246579142011837,tof_high,2026-04-01T22:04:12.173009408,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,13,2026-04-01 22:04:12.173009408,2026-04-01
828358713176235776,1,0.0260842880523737,tof_high,2026-04-01T23:37:23.992235776,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,14,2026-04-01 23:37:23.992235776,2026-04-01
828359814988695552,1,0.0399378399378394,tof_high,2026-04-01T23:55:45.804695552,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,15,2026-04-01 23:55:45.804695552,2026-04-01
828360693338470144,1,0.0388663967611335,tof_high,2026-04-02T00:10:24.154470144,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,16,2026-04-02 00:10:24.154470144,2026-04-02
828362003608947968,1,0.0355522682445767,tof_high,2026-04-02T00:32:14.424947968,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,17,2026-04-02 00:32:14.424947968,2026-04-02
828362274178952192,1,0.0242203742203738,tof_high,2026-04-02T00:36:44.994952192,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,18,2026-04-02 00:36:44.994952192,2026-04-02
828368809000516736,1,0.0240839243498819,tof_high,2026-04-02T02:25:39.816516736,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,19,2026-04-02 02:25:39.816516736,2026-04-02
828371789170219392,1,0.0258247911103446,tof_high,2026-04-02T03:15:19.986219392,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,21,2026-04-02 03:15:19.986219392,2026-04-02
828372323420953728,1,0.0253834706959711,tof_high,2026-04-02T03:24:14.236953728,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,23,2026-04-02 03:24:14.236953728,2026-04-02
828374537336364288,1,0.0448251748251749,tof_high,2026-04-02T04:01:08.152364288,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,24,2026-04-02 04:01:08.152364288,2026-04-02
828377198667624704,1,0.0381656804733727,tof_high,2026-04-02T04:45:29.483624704,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,25,2026-04-02 04:45:29.483624704,2026-04-02
828377342063719808,1,0.032758295625943,tof_high,2026-04-02T04:47:52.879719808,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,26,2026-04-02 04:47:52.879719808,2026-04-02
828377553261455616,1,0.0286858974358968,tof_high,2026-04-02T04:51:24.077455616,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,27,2026-04-02 04:51:24.077455616,2026-04-02
828378021258027776,1,0.023958333333333,tof_high,2026-04-02T04:59:12.074027776,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,28,2026-04-02 04:59:12.074027776,2026-04-02
828379549748095616,1,0.0262678560755485,tof_high,2026-04-02T05:24:40.564095616,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,30,2026-04-02 05:24:40.564095616,2026-04-02
828380995829855488,1,0.0225838264299801,tof_high,2026-04-02T05:48:46.645855488,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,31,2026-04-02 05:48:46.645855488,2026-04-02
828381022088452480,1,0.0389194139194151,tof_high,2026-04-02T05:49:12.904452480,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,32,2026-04-02 05:49:12.904452480,2026-04-02
828381223226597248,1,0.0324560574560569,tof_high,2026-04-02T05:52:34.042597248,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,33,2026-04-02 05:52:34.042597248,2026-04-02
828383147918439808,1,0.0252394419306188,tof_high,2026-04-02T06:24:38.734439808,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,35,2026-04-02 06:24:38.734439808,2026-04-02
828384102258627968,1,0.0410256410256403,tof_high,2026-04-02T06:40:33.074627968,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,37,2026-04-02 06:40:33.074627968,2026-04-02
828387456569624448,1,0.0247367216117218,tof_high,2026-04-02T07:36:27.385624448,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,39,2026-04-02 07:36:27.385624448,2026-04-02
828387995160935040,1,0.046186813186813,tof_high,2026-04-02T07:45:25.976935040,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,40,2026-04-02 07:45:25.976935040,2026-04-02
828388604510784000,1,0.0239527429934403,tof_high,2026-04-02T07:55:35.326784000,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,42,2026-04-02 07:55:35.326784000,2026-04-02
828391174910723712,1,0.0302403846153846,tof_high,2026-04-02T08:38:25.726723712,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,46,2026-04-02 08:38:25.726723712,2026-04-02
828392938581526656,1,0.0280288461538466,tof_high,2026-04-02T09:07:49.397526656,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,48,2026-04-02 09:07:49.397526656,2026-04-02
828392975432834688,1,0.0379202279202283,tof_high,2026-04-02T09:08:26.248834688,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,49,2026-04-02 09:08:26.248834688,2026-04-02
828393229206633344,1,0.0263316662697462,tof_high,2026-04-02T09:12:40.022633344,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,50,2026-04-02 09:12:40.022633344,2026-04-02
828393888590038656,1,0.0255225166989879,tof_high,2026-04-02T09:23:39.406038656,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,51,2026-04-02 09:23:39.406038656,2026-04-02
828394156368065408,1,0.0378351648351645,tof_high,2026-04-02T09:28:07.184065408,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,52,2026-04-02 09:28:07.184065408,2026-04-02
828394833627555072,1,0.0379987659399432,tof_high,2026-04-02T09:39:24.443555072,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,54,2026-04-02 09:39:24.443555072,2026-04-02
828394888153567488,1,0.0348443223443222,tof_high,2026-04-02T09:40:18.969567488,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,55,2026-04-02 09:40:18.969567488,2026-04-02
828395812998961408,1,0.0292643572181239,tof_high,2026-04-02T09:55:43.814961408,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,56,2026-04-02 09:55:43.814961408,2026-04-02
828396867649762304,1,0.0365873015873019,tof_high,2026-04-02T10:13:18.465762304,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,57,2026-04-02 10:13:18.465762304,2026-04-02
828397115281066368,1,0.0305982905982905,tof_high,2026-04-02T10:17:26.097066368,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,58,2026-04-02 10:17:26.097066368,2026-04-02
828398157728597888,1,0.0251171104536483,tof_high,2026-04-02T10:34:48.544597888,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,59,2026-04-02 10:34:48.544597888,2026-04-02
828398599278532992,1,0.022307692307692,tof_high,2026-04-02T10:42:10.094532992,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,60,2026-04-02 10:42:10.094532992,2026-04-02
828400349357487744,1,0.0379901960784311,tof_high,2026-04-02T11:11:20.173487744,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,63,2026-04-02 11:11:20.173487744,2026-04-02
828400367094172416,1,0.0370688754180597,tof_high,2026-04-02T11:11:37.910172416,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,64,2026-04-02 11:11:37.910172416,2026-04-02
828400523273276160,1,0.0343990384615376,tof_high,2026-04-02T11:14:14.089276160,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,65,2026-04-02 11:14:14.089276160,2026-04-02
828400645954109184,1,0.0342477375565602,tof_high,2026-04-02T11:16:16.770109184,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,66,2026-04-02 11:16:16.770109184,2026-04-02
828401397061374720,1,0.0302121489621489,tof_high,2026-04-02T11:28:47.877374720,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,68,2026-04-02 11:28:47.877374720,2026-04-02
828401887233707392,1,0.0406354515050169,tof_high,2026-04-02T11:36:58.049707392,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,69,2026-04-02 11:36:58.049707392,2026-04-02
828402213833002752,1,0.0448218448218454,tof_high,2026-04-02T11:42:24.649002752,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,72,2026-04-02 11:42:24.649002752,2026-04-02
828402753777912192,1,0.0337237762237758,tof_high,2026-04-02T11:51:24.593912192,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,73,2026-04-02 11:51:24.593912192,2026-04-02
828403725548905216,1,0.023112273755656,tof_high,2026-04-02T12:07:36.364905216,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,75,2026-04-02 12:07:36.364905216,2026-04-02
828403788592750336,1,0.0306114398422089,tof_high,2026-04-02T12:08:39.408750336,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,76,2026-04-02 12:08:39.408750336,2026-04-02
828404479576788096,1,0.0271775592828229,tof_high,2026-04-02T12:20:10.392788096,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,77,2026-04-02 12:20:10.392788096,2026-04-02
828405242496643072,1,0.0213791942002954,tof_high,2026-04-02T12:32:53.312643072,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,79,2026-04-02 12:32:53.312643072,2026-04-02
828405655764302976,1,0.0291882396449699,tof_high,2026-04-02T12:39:46.580302976,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,80,2026-04-02 12:39:46.580302976,2026-04-02
828405926580626944,1,0.0215976331360949,tof_high,2026-04-02T12:44:17.396626944,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,81,2026-04-02 12:44:17.396626944,2026-04-02
828406106760029952,1,0.0353917378917382,tof_high,2026-04-02T12:47:17.576029952,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,82,2026-04-02 12:47:17.576029952,2026-04-02
828406715821659136,1,0.0258758714403881,tof_high,2026-04-02T12:57:26.637659136,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,83,2026-04-02 12:57:26.637659136,2026-04-02
828407313042578560,1,0.0412431318681311,tof_high,2026-04-02T13:07:23.858578560,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,87,2026-04-02 13:07:23.858578560,2026-04-02
828408069481279232,1,0.043777153079479,tof_high,2026-04-02T13:20:00.297279232,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,88,2026-04-02 13:20:00.297279232,2026-04-02
828408654536849408,1,0.0282983682983681,tof_high,2026-04-02T13:29:45.352849408,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,89,2026-04-02 13:29:45.352849408,2026-04-02
828409772833274752,1,0.0322147083685547,tof_high,2026-04-02T13:48:23.649274752,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,93,2026-04-02 13:48:23.649274752,2026-04-02
828410419308951424,1,0.0410040939452697,tof_high,2026-04-02T13:59:10.124951424,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,94,2026-04-02 13:59:10.124951424,2026-04-02
828410886754743808,1,0.0208479020979021,tof_high,2026-04-02T14:06:57.570743808,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,95,2026-04-02 14:06:57.570743808,2026-04-02
828411807547341440,1,0.0417307692307685,tof_high,2026-04-02T14:22:18.363341440,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,96,2026-04-02 14:22:18.363341440,2026-04-02
828412547170976768,1,0.0301506186121568,tof_high,2026-04-02T14:34:37.986976768,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,97,2026-04-02 14:34:37.986976768,2026-04-02
828412930372182784,1,0.0252598752598747,tof_high,2026-04-02T14:41:01.188182784,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,98,2026-04-02 14:41:01.188182784,2026-04-02
828413360042248320,1,0.0370808678500981,tof_high,2026-04-02T14:48:10.858248320,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,99,2026-04-02 14:48:10.858248320,2026-04-02
828414682003636096,1,0.0201554200275426,tof_high,2026-04-02T15:10:12.819636096,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,101,2026-04-02 15:10:12.819636096,2026-04-02
828414741715804160,1,0.0379540598290598,tof_high,2026-04-02T15:11:12.531804160,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,102,2026-04-02 15:11:12.531804160,2026-04-02
828415515561169792,1,0.0301479289940828,tof_high,2026-04-02T15:24:06.377169792,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,104,2026-04-02 15:24:06.377169792,2026-04-02
828416532685483136,1,0.0292045454545453,tof_high,2026-04-02T15:41:03.501483136,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,105,2026-04-02 15:41:03.501483136,2026-04-02
828416601515083136,1,0.0361177884615389,tof_high,2026-04-02T15:42:12.331083136,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,106,2026-04-02 15:42:12.331083136,2026-04-02
828416785460542848,1,0.0260256410256416,tof_high,2026-04-02T15:45:16.276542848,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,107,2026-04-02 15:45:16.276542848,2026-04-02
828417462773052544,1,0.0372086247086248,tof_high,2026-04-02T15:56:33.589052544,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,108,2026-04-02 15:56:33.589052544,2026-04-02
828417767683286912,1,0.0265024038461532,tof_high,2026-04-02T16:01:38.499286912,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,109,2026-04-02 16:01:38.499286912,2026-04-02
828419010176663936,1,0.0257149901380671,tof_high,2026-04-02T16:22:20.992663936,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,111,2026-04-02 16:22:20.992663936,2026-04-02
828419380858440832,1,0.0393205128205127,tof_high,2026-04-02T16:28:31.674440832,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,112,2026-04-02 16:28:31.674440832,2026-04-02
828419544279498496,1,0.0342105263157885,tof_high,2026-04-02T16:31:15.095498496,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,113,2026-04-02 16:31:15.095498496,2026-04-02
828420945180317440,1,0.0392628205128202,tof_high,2026-04-02T16:54:35.996317440,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,116,2026-04-02 16:54:35.996317440,2026-04-02
828423146548498816,1,0.0391377852916311,tof_high,2026-04-02T17:31:17.364498816,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,119,2026-04-02 17:31:17.364498816,2026-04-02
828424374624808576,1,0.0250549450549457,tof_high,2026-04-02T17:51:45.440808576,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,120,2026-04-02 17:51:45.440808576,2026-04-02
828425467257736320,1,0.0327935222672068,tof_high,2026-04-02T18:09:58.073736320,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,121,2026-04-02 18:09:58.073736320,2026-04-02
828426031339764736,1,0.029302413273001,tof_high,2026-04-02T18:19:22.155764736,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,122,2026-04-02 18:19:22.155764736,2026-04-02
828426166972906368,1,0.0350743006993003,tof_high,2026-04-02T18:21:37.788906368,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,123,2026-04-02 18:21:37.788906368,2026-04-02
828426380938599936,1,0.0395147928994081,tof_high,2026-04-02T18:25:11.754599936,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,124,2026-04-02 18:25:11.754599936,2026-04-02
828426981762396288,1,0.0371433002481392,tof_high,2026-04-02T18:35:12.578396288,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,125,2026-04-02 18:35:12.578396288,2026-04-02
828427124954051456,1,0.0400349650349645,tof_high,2026-04-02T18:37:35.770051456,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,126,2026-04-02 18:37:35.770051456,2026-04-02
828428357099397504,1,0.0417378917378908,tof_high,2026-04-02T18:58:07.915397504,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,127,2026-04-02 18:58:07.915397504,2026-04-02
828430519325553024,1,0.0285337211807801,tof_high,2026-04-02T19:34:10.141553024,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,130,2026-04-02 19:34:10.141553024,2026-04-02
828431101890645376,1,0.0351681057038198,tof_high,2026-04-02T19:43:52.706645376,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,131,2026-04-02 19:43:52.706645376,2026-04-02
828432516168672640,1,0.0412644036125815,tof_high,2026-04-02T20:07:26.984672640,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,135,2026-04-02 20:07:26.984672640,2026-04-02
828433707311074560,1,0.0435096153846162,tof_high,2026-04-02T20:27:18.127074560,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,137,2026-04-02 20:27:18.127074560,2026-04-02
828435644097146624,1,0.0243387426526961,tof_high,2026-04-02T20:59:34.913146624,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,140,2026-04-02 20:59:34.913146624,2026-04-02
828435882330878976,1,0.0286191239316233,tof_high,2026-04-02T21:03:33.146878976,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,141,2026-04-02 21:03:33.146878976,2026-04-02
828437362715908736,1,0.0213937960773399,tof_high,2026-04-02T21:28:13.531908736,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,142,2026-04-02 21:28:13.531908736,2026-04-02
828437401912894592,1,0.0240767771128304,tof_high,2026-04-02T21:28:52.728894592,imap_idex_l1b_sci-10days_20260331_v001.0017.cdf,143,2026-04-02 21:28:52.728894592,2026-04-02
