source_file,record_index,epoch_tt2000,epoch_utc,quicklook_classification,selection_source,l2a_source_file,l2a_record_index,l2a_target_low_impact_charge,l2a_target_high_impact_charge,l2a_ion_grid_impact_charge,l2a_target_low_chi_squared,l2a_target_high_chi_squared,l2a_ion_grid_chi_squared,l2a_target_low_reduced_chi_squared,l2a_target_high_reduced_chi_squared,l2a_ion_grid_reduced_chi_squared,l2a_tof_snr,seconds_since_previous_pulser,test_id,injection_index,test_start_utc,l2a_inferred_injection_level,pulser_like_l2a_charge,injection_level,injection_level_source,injection_repeat_index,test_event_count
imap_idex_l1b_sci-10days_20251106_v003.cdf,8,815733000483081984,2025-11-06T20:28:51.299081984,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,8,155.21111554827075,162.0703059745373,0.5747019620887929,41888.89072078239,156.9154085376782,0.0030577261984708506,82.62108623428479,0.3094978472143554,6.031018142940534e-06,,5.99993472,3,8,2025-11-06 20:26:22.300596,2.0,True,2,l2a_ion_grid_charge,4,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,9,815733109481983360,2025-11-06T20:30:40.297983360,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,9,230.82635277045483,243.4457446310144,0.8638537755943925,38039.697059688406,241.9327441259991,0.0052703170453101125,75.02898828340908,0.477184899656803,1.0395102653471623e-05,,108.998901376,3,9,2025-11-06 20:26:22.300596,3.0,True,3,l2a_ion_grid_charge,1,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,10,815733115481917952,2025-11-06T20:30:46.297917952,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,10,233.86210638803095,243.62808611311192,0.864335826802414,43478.83715470742,259.8692236785409,0.005614457946777363,85.75707525583317,0.5125625713580688,1.1073881551829118e-05,,5.999934592,3,10,2025-11-06 20:26:22.300596,3.0,True,3,l2a_ion_grid_charge,2,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,11,815733121481872512,2025-11-06T20:30:52.297872512,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,11,233.23771281488007,243.70439482649635,0.8642357954582119,42598.50812078264,278.6310784738352,0.005763223207917874,84.02072607649436,0.5495682021180182,1.1367304157628943e-05,,5.99995456,3,11,2025-11-06 20:26:22.300596,3.0,True,3,l2a_ion_grid_charge,3,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,12,815733127481807104,2025-11-06T20:30:58.297807104,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,12,235.21291841738275,243.65642279183857,0.8643265317584959,40452.14756324221,270.71288058741067,0.005747740997750731,79.78727330028049,0.5339504548075161,1.1336767253946216e-05,,5.999934592,3,12,2025-11-06 20:26:22.300596,3.0,True,3,l2a_ion_grid_charge,4,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,13,815733234480730368,2025-11-06T20:32:45.296730368,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,13,307.1399821610212,323.36278643081454,1.1506626922832697,42027.36881161791,402.38230984048835,0.008140054108268962,82.89421856334894,0.7936534710857759,1.6055333546881583e-05,,106.998923264,3,13,2025-11-06 20:26:22.300596,4.0,True,4,l2a_ion_grid_charge,1,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,14,815733240480664960,2025-11-06T20:32:51.296664960,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,14,309.2381329737327,323.7089252608448,1.1514681774683748,41143.91163677015,429.25489569283735,0.008642521155943163,81.15169948080897,0.8466565989996792,1.704639281251117e-05,,5.999934592,3,14,2025-11-06 20:26:22.300596,4.0,True,4,l2a_ion_grid_charge,2,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,15,815733246480599552,2025-11-06T20:32:57.296599552,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,15,312.1655199662018,323.7133713795434,1.1513585989620223,44296.17624650366,440.511747655827,0.008659740603127861,87.36918391815317,0.8688594628320059,1.70803562191871e-05,,5.999934592,3,15,2025-11-06 20:26:22.300596,4.0,True,4,l2a_ion_grid_charge,3,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,16,815733252480534144,2025-11-06T20:33:03.296534144,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,16,313.5589877039565,323.72539215885246,1.1513132531350787,41117.32317084995,456.7265841088045,0.008769320464966519,81.09925674723857,0.9008413887747624,1.729649006896749e-05,,5.999934592,3,16,2025-11-06 20:26:22.300596,4.0,True,4,l2a_ion_grid_charge,4,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,17,815733360479456512,2025-11-06T20:34:51.295456512,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,17,733.6139369848461,368.5272752250691,1.4368292197622035,41916.94603556091,187247.2438056038,0.01068474089200789,82.67642216086965,369.32395227929743,2.107443962920688e-05,,107.998922368,3,17,2025-11-06 20:26:22.300596,5.0,True,5,l2a_ion_grid_charge,1,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,18,815733366479391104,2025-11-06T20:34:57.295391104,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,18,735.7100769647368,368.8026795521951,1.4375380767599333,40198.16286211653,190174.24630853842,0.01148200865770323,79.28631728228112,375.09713275845843,2.2646959877126686e-05,,5.999934592,3,18,2025-11-06 20:26:22.300596,5.0,True,5,l2a_ion_grid_charge,2,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,19,815733372479325824,2025-11-06T20:35:03.295325824,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,19,735.4391661373375,368.8577326405144,1.4377982293957547,38961.69844862654,190662.501438819,0.011842445933313359,76.84753145685708,376.0601606288343,2.3357881525272896e-05,,5.99993472,3,19,2025-11-06 20:26:22.300596,5.0,True,5,l2a_ion_grid_charge,3,20
imap_idex_l1b_sci-10days_20251106_v003.cdf,20,815733378479280384,2025-11-06T20:35:09.295280384,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,20,738.4750163431345,368.8476828300512,1.4377698496304887,42936.840915854045,190563.92334041328,0.01155158468266413,84.68804914369635,375.8657265096909,2.278419069559e-05,,5.99995456,3,20,2025-11-06 20:26:22.300596,5.0,True,5,l2a_ion_grid_charge,4,20
imap_idex_l1b_sci-10days_20251126_v003.cdf,24,817732992008993664,2025-11-30T00:02:02.824993664,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251126_v003.cdf,24,80.00545094604604,81.00857405013113,0.28461406509155074,40769.571823488586,88.76159620504562,0.0013545820069674123,80.41335665382364,0.1750721818639953,2.6717593825787224e-06,,1999613.52971328,4,1,2025-11-30 00:02:02.824993,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251126_v003.cdf,25,817733000008926464,2025-11-30T00:02:10.824926464,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251126_v003.cdf,25,154.92928776649933,162.1206838070696,0.575561590792936,41610.17621501666,195.7749028122566,0.0041009705312347235,82.07135348129519,0.38614379252910574,8.088699272652315e-06,,7.9999328,4,2,2025-11-30 00:02:02.824993,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251126_v003.cdf,26,817733008008879360,2025-11-30T00:02:18.824879360,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251126_v003.cdf,26,234.11167037108316,243.6573896799165,0.8658187697146081,45579.98720642661,311.0613827887153,0.00760902415973139,89.90135543673887,0.6135332993860263,1.5007937198681243e-05,,7.999952896,4,3,2025-11-30 00:02:02.824993,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251126_v003.cdf,27,817733016008832128,2025-11-30T00:02:26.824832128,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251126_v003.cdf,27,310.1424487895383,323.73014777699433,1.1530058731783435,42781.90748715809,490.30761003456075,0.010983884920326108,84.38246052693903,0.967076153914321,2.1664467298473586e-05,,7.999952768,4,4,2025-11-30 00:02:02.824993,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251126_v003.cdf,28,817733024008785024,2025-11-30T00:02:34.824785024,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251126_v003.cdf,28,728.5873121661934,368.95019449357846,1.4400026248758455,43326.04195464291,192154.3154892385,0.014160261617930237,85.45570405255012,379.0025946533304,2.7929510094536956e-05,,7.999952896,4,5,2025-11-30 00:02:02.824993,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251206_v003.cdf,127,818510591908736768,2025-12-09T00:02:02.724736768,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251206_v003.cdf,127,78.45494893738214,81.05090263690755,0.2843555084375369,43333.81758560262,89.34545232517459,0.0013303616224245203,85.47104060276651,0.1762237718445258,2.6239874209556614e-06,,777567.899951744,5,1,2025-12-09 00:02:02.724736,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251206_v003.cdf,128,818510599908689792,2025-12-09T00:02:10.724689792,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251206_v003.cdf,128,154.25505114201587,162.00539693382183,0.5760257787798689,43158.76674925504,196.93303800467027,0.004019265039765304,85.12577268097641,0.38842808284944824,7.927544457130777e-06,,7.999953024,5,2,2025-12-09 00:02:02.724736,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251206_v003.cdf,129,818510607908622592,2025-12-09T00:02:18.724622592,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251206_v003.cdf,129,235.08539472124176,243.61105925714406,0.8659042907525103,45990.09240114991,310.48702770965014,0.007444216514459642,90.7102414223864,0.6124004491314599,1.4682872809585092e-05,,7.9999328,5,3,2025-12-09 00:02:02.724736,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251206_v003.cdf,130,818510615908575360,2025-12-09T00:02:26.724575360,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251206_v003.cdf,130,312.5185773427911,323.65586575502124,1.1531651060540382,47163.35125820662,495.3060560302187,0.01090171693734733,93.02436145602883,0.9769350217558554,2.1502400270902034e-05,,7.999952768,5,4,2025-12-09 00:02:02.724736,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251206_v003.cdf,131,818510623908528256,2025-12-09T00:02:34.724528256,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251206_v003.cdf,131,738.175221448786,369.0260281826407,1.4401150571935981,39737.08655346632,192589.13978002363,0.014299788922721504,78.37689655516039,379.8602362525121,2.8204711879135118e-05,,7.999952896,5,5,2025-12-09 00:02:02.724736,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251216_v003.cdf,16,819201790693374208,2025-12-17T00:02:01.509374208,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251216_v003.cdf,16,75.17627262810129,81.08183424946384,0.28427996751785756,40639.01656312774,78.33902710573076,0.0014200352434208029,80.15585120932494,0.1545148463623881,2.800858468285607e-06,,691166.784845952,6,1,2025-12-17 00:02:01.509374,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251216_v003.cdf,17,819201798693307008,2025-12-17T00:02:09.509307008,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251216_v003.cdf,17,157.2224480632649,162.18177416946492,0.5758400164791294,40512.08144312883,195.42672140375646,0.0040415008408395455,79.90548608112195,0.3854570441888688,7.97140205293796e-06,,7.9999328,6,2,2025-12-17 00:02:01.509374,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251216_v003.cdf,18,819201806693259776,2025-12-17T00:02:17.509259776,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251216_v003.cdf,18,232.57635578361442,243.79072154763662,0.8660316308009344,40114.275333503436,309.8552826387698,0.007425789795081159,79.12085864596338,0.6111544036267649,1.464652819542635e-05,,7.999952768,6,3,2025-12-17 00:02:01.509374,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251216_v003.cdf,19,819201814693212800,2025-12-17T00:02:25.509212800,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251216_v003.cdf,19,309.5206161814094,323.9358013148367,1.153668120656189,46088.000870197066,475.20383571890795,0.01084097231475525,90.90335477356423,0.9372856720294043,2.138258839202219e-05,,7.999953024,6,4,2025-12-17 00:02:01.509374,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251216_v003.cdf,20,819201822693165568,2025-12-17T00:02:33.509165568,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251216_v003.cdf,20,735.8679086467237,369.01919592621914,1.440214717013626,40646.24942883088,191434.73248375123,0.013998807759875114,80.17011721662895,377.5832987845192,2.7611060670365118e-05,,7.999952768,6,5,2025-12-17 00:02:01.509374,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251216_v003.cdf,151,819892990237533184,2025-12-25T00:02:01.053533184,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251216_v003.cdf,151,77.9668679875831,81.09309093247441,0.2843032097982916,40947.523447733416,86.47212044067295,0.0013131778465065229,80.76434605075625,0.17055645057331945,2.5900943718077374e-06,,691167.544367616,7,1,2025-12-25 00:02:01.053533,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251216_v003.cdf,152,819892998237486080,2025-12-25T00:02:09.053486080,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251216_v003.cdf,152,154.87802322384232,162.1347166280653,0.575935757741763,41550.35011987804,202.98940646473636,0.004176260664418921,81.95335329364505,0.40037358277068313,8.237200521536334e-06,,7.999952896,7,2,2025-12-25 00:02:01.053533,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251216_v003.cdf,153,819893006237438976,2025-12-25T00:02:17.053438976,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251216_v003.cdf,153,233.907167907455,243.68027751531446,0.8661878503617404,44301.593159580945,305.81060899007554,0.007644361266223174,87.37986816485393,0.6031767435701687,1.507763563357628e-05,,7.999952896,7,3,2025-12-25 00:02:01.053533,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251216_v003.cdf,154,819893014237371776,2025-12-25T00:02:25.053371776,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251216_v003.cdf,154,310.0652272543193,323.75826659735685,1.1536132362524236,43573.20662811832,476.1271055406243,0.011153305829830533,85.94320833948387,0.9391067170426515,2.1998630828068112e-05,,7.9999328,7,4,2025-12-25 00:02:01.053533,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20251216_v003.cdf,155,819893022237324672,2025-12-25T00:02:33.053324672,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20251216_v003.cdf,155,737.7403434061998,369.15347081937415,1.440324159848168,46968.03795912757,192482.83286358722,0.014425498789322143,92.63912812451197,379.6505579163456,2.8452660333968723e-05,,7.999952896,7,5,2025-12-25 00:02:01.053533,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260101_v003.cdf,7,820584189802600448,2026-01-02T00:02:00.618600448,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260101_v003.cdf,7,77.49063116873731,81.01608081527166,0.2843395761219165,38287.72358367623,88.43065338198888,0.0013741165287346625,75.51819247273417,0.17441943467847904,2.7102890113109714e-06,,691167.565275776,8,1,2026-01-02 00:02:00.6186,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260101_v003.cdf,8,820584197802553472,2026-01-02T00:02:08.618553472,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260101_v003.cdf,8,156.34557414676237,162.21485374039094,0.5757736294945042,42511.37781684073,209.07847133281072,0.004333861765945854,83.84887143361091,0.41238357264854186,8.548050820406025e-06,,7.999953024,8,2,2026-01-02 00:02:00.6186,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260101_v003.cdf,9,820584205802486272,2026-01-02T00:02:16.618486272,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260101_v003.cdf,9,233.1838716054226,243.73423072814813,0.8662209968002805,42087.12699146862,315.3185568111353,0.007700532589300639,83.0120847957961,0.6219300923296555,1.5188427197831635e-05,,7.9999328,8,3,2026-01-02 00:02:00.6186,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260101_v003.cdf,10,820584213802439040,2026-01-02T00:02:24.618439040,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260101_v003.cdf,10,309.3731103633618,323.7977779029671,1.1536898425257995,44498.79419985553,469.462300993371,0.011173843327143083,87.76882485178606,0.9259611459435325,2.2039138712313774e-05,,7.999952768,8,4,2026-01-02 00:02:00.6186,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260101_v003.cdf,11,820584221802392064,2026-01-02T00:02:32.618392064,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260101_v003.cdf,11,734.7712839265187,369.1296647956918,1.440249252070272,42480.60741253294,192811.6798282867,0.014677525035072445,83.78818030085392,380.2991712589481,2.894975352085295e-05,,7.999953024,8,5,2026-01-02 00:02:00.6186,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260110_v003.cdf,13,821620989087750784,2026-01-14T00:01:59.903750784,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260110_v003.cdf,13,74.73370154925578,81.0724989531061,0.28398930904063047,39498.09046114575,91.11010055920394,0.0011459244521617171,77.90550386813757,0.17970434035345945,2.2602060200428347e-06,,1036767.28535872,9,1,2026-01-14 00:01:59.90375,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260110_v003.cdf,14,821620997087703680,2026-01-14T00:02:07.903703680,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260110_v003.cdf,14,156.3637555293608,162.19786194236707,0.5751012486774804,42815.74908382801,213.3549510991079,0.0035350623394448167,84.44920923831954,0.4208184439824613,6.972509545256049e-06,,7.999952896,9,2,2026-01-14 00:01:59.90375,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260110_v003.cdf,15,821621005087636480,2026-01-14T00:02:15.903636480,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260110_v003.cdf,15,234.94302923589203,243.75958305668814,0.8653259180345863,41497.94203167057,346.6217148750695,0.0068990854425841994,81.84998428337391,0.6836720214498412,1.360766359484063e-05,,7.9999328,9,3,2026-01-14 00:01:59.90375,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260110_v003.cdf,16,821621013087589376,2026-01-14T00:02:23.903589376,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260110_v003.cdf,16,311.2744619135883,323.74654233298355,1.1528851079260505,46000.12252686528,544.9975690091202,0.010640671612025967,90.73002470782106,1.0749458954814994,2.0987517972437807e-05,,7.999952896,9,4,2026-01-14 00:01:59.90375,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260110_v003.cdf,17,821621021087542272,2026-01-14T00:02:31.903542272,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260110_v003.cdf,17,737.0207268282829,369.01561275551734,1.439423384645627,41403.062243083565,192873.63872052304,0.014307212085283136,81.66284466091433,380.4213781469883,2.8219353225410525e-05,,7.999952896,9,5,2026-01-14 00:01:59.90375,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260120_v003.cdf,327,822312187976789888,2026-01-22T00:01:58.792789888,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260120_v003.cdf,327,78.57737972322502,81.04940473234825,0.2844686228833857,42548.057253824896,85.03002567140123,0.0013321902113534404,83.92121746316548,0.1677120821921129,2.62759410523361e-06,,691166.889247616,10,1,2026-01-22 00:01:58.792789,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260120_v003.cdf,328,822312195976722816,2026-01-22T00:02:06.792722816,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260120_v003.cdf,328,157.03877372312127,162.18652405587227,0.5756391980625115,44775.10083875223,217.2447712677623,0.003972196174949932,88.31380836045805,0.4284906731119572,7.834706459467321e-06,,7.999932928,10,2,2026-01-22 00:01:58.792789,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260120_v003.cdf,329,822312203976675712,2026-01-22T00:02:14.792675712,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260120_v003.cdf,329,233.65062496231621,243.68292071951004,0.8658144622324172,41635.84727248769,337.07218796211384,0.0074867405519061766,82.12198673074495,0.6648366626471673,1.4766746650702517e-05,,7.999952896,10,3,2026-01-22 00:01:58.792789,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260120_v003.cdf,330,822312211976628608,2026-01-22T00:02:22.792628608,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260120_v003.cdf,330,312.0309484175523,323.7619230516022,1.1533762101329625,43412.961963061345,522.0008990653175,0.011209170938801721,85.6271439113636,1.0295875721209418,2.210881841972726e-05,,7.999952896,10,4,2026-01-22 00:01:58.792789,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260120_v003.cdf,331,822312219976581632,2026-01-22T00:02:30.792581632,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260120_v003.cdf,331,736.3104929030233,369.0959011439134,1.4396417369581733,43018.19529438729,193013.90283905543,0.014432194493778975,84.84851142877177,380.6980332131271,2.846586685163506e-05,,7.999953024,10,5,2026-01-22 00:01:58.792789,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260130_v003.cdf,1,823003387866793472,2026-01-30T00:01:58.682793472,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,1,77.09973908954271,81.11212933374571,0.2843367959757812,42507.28308784478,92.99778076999786,0.0013869421529013515,83.84079504505874,0.1834275754832305,2.735586100397143e-06,,691167.89021184,11,1,2026-01-30 00:01:58.682793,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260130_v003.cdf,2,823003395866726528,2026-01-30T00:02:06.682726528,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,2,151.73406787770364,162.01669548604713,0.5756767796393448,46459.30875113577,210.75312908857103,0.004111167080849432,91.63571745786149,0.4156866451451105,8.108810810353908e-06,,7.999933056,11,2,2026-01-30 00:01:58.682793,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260130_v003.cdf,3,823003403866679424,2026-01-30T00:02:14.682679424,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,3,230.48067029128288,243.74172962328515,0.866034239140122,42122.31760114753,335.2857710595696,0.007545630532525161,83.08149428234226,0.6613131579084213,1.4882900458629509e-05,,7.999952896,11,3,2026-01-30 00:01:58.682793,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260130_v003.cdf,4,823003411866632320,2026-01-30T00:02:22.682632320,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,4,309.5118943282032,323.77786430450857,1.1532812149774623,41799.022231600495,502.5926224321223,0.011179821759740994,82.44383083155915,0.9913069475978744,2.2050930492585788e-05,,7.999952896,11,4,2026-01-30 00:01:58.682793,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260130_v003.cdf,5,823003419866585088,2026-01-30T00:02:30.682585088,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,5,735.0099497797019,369.18235968606564,1.440054797762758,39623.37043542958,193316.05054384447,0.014818530849420667,78.15260440913131,381.2939852935788,2.922787149787114e-05,,7.999952768,11,5,2026-01-30 00:01:58.682793,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260130_v003.cdf,18,823694586490063232,2026-02-07T00:01:57.306063232,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,18,76.91988197903993,81.02693098291724,0.28412971287077493,43012.01537059543,90.29734625711592,0.0013363639044487714,84.83632222997126,0.1781012746688677,2.6358262415163145e-06,,691166.623478144,12,1,2026-02-07 00:01:57.306063,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260130_v003.cdf,19,823694594490016128,2026-02-07T00:02:05.306016128,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,19,153.7950057200178,162.1846801381065,0.5758433393615735,43021.14111812416,203.39602568166998,0.004205851662161192,84.85432173200032,0.40117559306049305,8.295565408601956e-06,,7.999952896,12,2,2026-02-07 00:01:57.306063,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260130_v003.cdf,20,823694602489949056,2026-02-07T00:02:13.305949056,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,20,231.02467757086197,243.68101801587812,0.8659125375533527,45572.84037306867,316.83961946456094,0.007662536776854093,89.88725911847864,0.6249302159064318,1.5113484766970598e-05,,7.999932928,12,3,2026-02-07 00:01:57.306063,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260130_v003.cdf,21,823694610489902080,2026-02-07T00:02:21.305902080,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,21,312.0839065300934,323.76719463383375,1.1534711329215255,41878.53879425325,493.5251001715582,0.0112681840551243,82.60066823324112,0.973422288306821,2.2225215098864496e-05,,7.999953024,12,4,2026-02-07 00:01:57.306063,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260130_v003.cdf,22,823694618489854976,2026-02-07T00:02:29.305854976,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,22,739.2905070846646,369.2156236031723,1.4402588547271435,41685.287196360776,193759.79792763552,0.014838434713193715,82.21950137349265,382.16922668172685,2.9267129611821922e-05,,7.999952896,12,5,2026-02-07 00:01:57.306063,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260209_v003.cdf,6,824385786186557184,2026-02-15T00:01:57.002557184,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,6,79.72827930366475,81.15875165897756,0.2842984579565888,43168.176054328345,91.98891551547332,0.0013954005600088227,85.14433146810325,0.18143770318633792,2.7522693491298277e-06,,691167.696702208,13,1,2026-02-15 00:01:57.002557,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260209_v003.cdf,7,824385794186510080,2026-02-15T00:02:05.002510080,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,7,152.19978040621572,162.15576439253607,0.5757543760627144,44151.65558004644,205.40287392673943,0.004211117759628742,87.0841332939772,0.4051338736227602,8.305952188616848e-06,,7.999952896,13,2,2026-02-15 00:01:57.002557,2.0,True,2,l2a_ion_grid_charge,1,5
