source_file,record_index,epoch_tt2000,epoch_utc,channel,cdf_variable,baseline_method,baseline,robust_sigma,mean,std,sample_count
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,TOF H,TOF_High,mean,0.1477460180730248,0.0009563037950665767,0.1477460180730248,0.0007788531465408395,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,TOF M,TOF_Mid,mean,5.793602039321041,0.011863823497375286,5.793602039321041,0.011260927317813087,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,TOF L,TOF_Low,mean,263.9674648919282,1.185286648772764,263.9674648919282,0.9258932394045144,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,Target H,Target_High,mean,333.2296230468751,0.15623187070306566,333.2296230468751,0.11229695433633723,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,Target L,Target_Low,mean,32606.725390625008,6.634055859364213,32606.725390625008,8.775301579783742,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,Ion Grid,Ion_Grid,mean,1.5095120585937498,0.0005810923289067214,1.5095120585937498,0.0004974582941104851,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,TOF H,TOF_High,mean,0.14778455611185737,0.0010134402914397608,0.14778455611185737,0.0007830188261114882,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,TOF M,TOF_Mid,mean,5.793854560996459,0.012238212133350185,5.793854560996459,0.011226068817488105,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,TOF L,TOF_Low,mean,264.0024889485896,1.237213315178912,264.0024889485896,0.9261053245719327,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,Target H,Target_High,mean,333.22675781250007,0.1604798671874528,333.22675781250007,0.12187136187478866,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,Target L,Target_Low,mean,32609.657031250004,2.2876054687446064,32609.657031250004,9.134166488329177,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,Ion Grid,Ion_Grid,mean,1.5097131289062498,0.00028298548359430997,1.5097131289062498,0.00047259724423467844,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,TOF H,TOF_High,mean,0.14777467456343876,0.0009987899077543365,0.14777467456343876,0.000778479088830546,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,TOF M,TOF_Mid,mean,5.793626877518622,0.01190064860910942,5.793626877518622,0.011269555610400009,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,TOF L,TOF_Low,mean,264.002928318476,1.2378647249725003,264.002928318476,0.9271544378806985,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,Target H,Target_High,mean,333.16817968750007,0.005663995312431905,333.16817968750007,0.1221902930367374,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,Target L,Target_Low,mean,32609.59531250001,2.3791096874881337,32609.59531250001,8.515398362809403,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,Ion Grid,Ion_Grid,mean,1.5097480976562498,0.00023114081484418224,1.5097480976562498,0.00048075628716719653,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,TOF H,TOF_High,mean,0.14777308645744291,0.0009964353818048925,0.14777308645744291,0.0007772239290422989,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,TOF M,TOF_Mid,mean,5.793868359995115,0.012258670528758476,5.793868359995115,0.011193643264772339,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,TOF L,TOF_Low,mean,263.99803248259866,1.2306061587007637,263.99803248259866,0.9300148621577815,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,Target H,Target_High,mean,333.2051093750001,0.04908795937514023,333.2051093750001,0.11318560078300818,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,Target L,Target_Low,mean,32611.014843750003,0.2745126562467638,32611.014843750003,8.885571079738156,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,Ion Grid,Ion_Grid,mean,1.5096679609374999,0.00034995151406286827,1.5096679609374999,0.0004647815498695711,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,158,819893060236210944,2025-12-25T00:03:11.052210944,TOF H,TOF_High,mean,0.1477373011356698,0.000943380063744067,0.1477373011356698,0.0007839703192081772,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,158,819893060236210944,2025-12-25T00:03:11.052210944,TOF M,TOF_Mid,mean,5.793895957992428,0.012299587319573743,5.793895957992428,0.01127323736098408,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,158,819893060236210944,2025-12-25T00:03:11.052210944,TOF L,TOF_Low,mean,264.0178041274881,1.2599195994138344,264.0178041274881,0.9243697499299021,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,158,819893060236210944,2025-12-25T00:03:11.052210944,Target H,Target_High,mean,333.19651367187504,0.20531983007812163,333.19651367187504,0.13349511274043338,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,158,819893060236210944,2025-12-25T00:03:11.052210944,Target L,Target_Low,mean,32609.317578125007,2.79087867186637,32609.317578125007,8.657746012070035,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,158,819893060236210944,2025-12-25T00:03:11.052210944,Ion Grid,Ion_Grid,mean,1.5096242499999997,0.0004147573500006925,1.5096242499999997,0.00045920299500878893,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,159,819893072236120192,2025-12-25T00:03:23.052120192,TOF H,TOF_High,mean,0.14777220417633413,0.0009951273118330112,0.14777220417633413,0.0007771924448307589,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,159,819893072236120192,2025-12-25T00:03:23.052120192,TOF M,TOF_Mid,mean,5.794228513860056,0.012792634648919894,5.794228513860056,0.011145289852551326,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,159,819893072236120192,2025-12-25T00:03:23.052120192,TOF L,TOF_Low,mean,263.9745575772377,1.19580226401261,263.9745575772377,0.9246366778195956,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,159,819893072236120192,2025-12-25T00:03:23.052120192,Target H,Target_High,mean,333.20288085937506,0.04578396210942152,333.20288085937506,0.11358561037225566,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,159,819893072236120192,2025-12-25T00:03:23.052120192,Target L,Target_Low,mean,32609.502734375004,2.516366015619606,32609.502734375004,9.07994830784767,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,159,819893072236120192,2025-12-25T00:03:23.052120192,Ion Grid,Ion_Grid,mean,1.5095572265625,0.000591893301562367,1.5095572265625,0.00047931677799705315,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,6,820584183801765760,2026-01-02T00:01:54.617765760,TOF H,TOF_High,mean,0.14775289986567344,0.0009665067408474731,0.14775289986567344,0.0007757691455808867,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,6,820584183801765760,2026-01-02T00:01:54.617765760,TOF M,TOF_Mid,mean,5.793131493466846,0.011166192213946219,5.793131493466846,0.01125798812929592,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,6,820584183801765760,2026-01-02T00:01:54.617765760,TOF L,TOF_Low,mean,264.00606667480764,1.2425176520697998,264.00606667480764,0.926689036555431,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,6,820584183801765760,2026-01-02T00:01:54.617765760,Target H,Target_High,mean,333.22070898437505,0.16944785976560342,333.22070898437505,0.12420382094779543,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,6,820584183801765760,2026-01-02T00:01:54.617765760,Target L,Target_Low,mean,32609.008984375007,3.24839976561637,32609.008984375007,9.241287986855404,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,6,820584183801765760,2026-01-02T00:01:54.617765760,Ion Grid,Ion_Grid,mean,1.5095805390624997,0.0006264564140620131,1.5095805390624997,0.00047289587256251636,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,12,820584235801419520,2026-01-02T00:02:46.617419520,TOF H,TOF_High,mean,0.14773772463060203,0.0009440079373305962,0.14773772463060203,0.0007765400450543991,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,12,820584235801419520,2026-01-02T00:02:46.617419520,TOF M,TOF_Mid,mean,5.793719330809622,0.012037719858345765,5.793719330809622,0.011228848992332938,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,12,820584235801419520,2026-01-02T00:02:46.617419520,TOF L,TOF_Low,mean,263.9439899865673,1.1504827540846945,263.9439899865673,0.9298976692722521,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,12,820584235801419520,2026-01-02T00:02:46.617419520,Target H,Target_High,mean,333.19874218750005,0.03964796718752899,333.19874218750005,0.1184159938319828,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,12,820584235801419520,2026-01-02T00:02:46.617419520,Target L,Target_Low,mean,32608.237500000007,4.39220249999137,32608.237500000007,8.996553159404579,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,12,820584235801419520,2026-01-02T00:02:46.617419520,Ion Grid,Ion_Grid,mean,1.5093066171874998,0.0002203398421872198,1.5093066171874998,0.00045882374443202137,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,13,820584247801348864,2026-01-02T00:02:58.617348864,TOF H,TOF_High,mean,0.14775769947490539,0.000973622641494751,0.14775769947490539,0.0007820816388047322,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,13,820584247801348864,2026-01-02T00:02:58.617348864,TOF M,TOF_Mid,mean,5.793753828306263,0.012088865846866494,5.793753828306263,0.011327700115158497,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,13,820584247801348864,2026-01-02T00:02:58.617348864,TOF L,TOF_Low,mean,264.01228062034437,1.2517304477225537,264.01228062034437,0.9305622148981298,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,13,820584247801348864,2026-01-02T00:02:58.617348864,Target H,Target_High,mean,333.20256250000006,0.04531196250004517,333.20256250000006,0.11880564485747873,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,13,820584247801348864,2026-01-02T00:02:58.617348864,Target L,Target_Low,mean,32608.422656250008,4.117689843739212,32608.422656250008,8.892427561938788,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,13,820584247801348864,2026-01-02T00:02:58.617348864,Ion Grid,Ion_Grid,mean,1.5094435781249997,0.00042339812812461645,1.5094435781249997,0.0004603480953545117,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,14,820584259801258240,2026-01-02T00:03:10.617258240,TOF H,TOF_High,mean,0.14772082012455734,0.0009189453166687383,0.14772082012455734,0.0007839234027227174,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,14,820584259801258240,2026-01-02T00:03:10.617258240,TOF M,TOF_Mid,mean,5.793882158993772,0.012279128924166768,5.793882158993772,0.011221019732970851,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,14,820584259801258240,2026-01-02T00:03:10.617258240,TOF L,TOF_Low,mean,263.9740554402247,1.1950577956770927,263.9740554402247,0.9262594535351127,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,14,820584259801258240,2026-01-02T00:03:10.617258240,Target H,Target_High,mean,333.09654882812504,0.12979989257815872,333.09654882812504,0.11952306572714792,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,14,820584259801258240,2026-01-02T00:03:10.617258240,Target L,Target_Low,mean,32608.114062500004,4.575210937494606,32608.114062500004,9.328314879767177,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,14,820584259801258240,2026-01-02T00:03:10.617258240,Ion Grid,Ion_Grid,mean,1.5095106015625,0.0005832525234377846,1.5095106015625,0.0004727521952594225,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,15,820584271801187456,2026-01-02T00:03:22.617187456,TOF H,TOF_High,mean,0.14775999340578824,0.0009770236234216752,0.14775999340578824,0.0007744221756559853,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,15,820584271801187456,2026-01-02T00:03:22.617187456,TOF M,TOF_Mid,mean,5.79381592380022,0.012180928626206441,5.79381592380022,0.01126822309940034,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,15,820584271801187456,2026-01-02T00:03:22.617187456,TOF L,TOF_Low,mean,263.9672138234217,1.184914414604963,263.9672138234217,0.9263537881909524,8189
imap_idex_l1b_sci-10days_20260101_v003.cdf,15,820584271801187456,2026-01-02T00:03:22.617187456,Target H,Target_High,mean,333.19746875,0.03775996874993932,333.19746875,0.12299059526418604,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,15,820584271801187456,2026-01-02T00:03:22.617187456,Target L,Target_Low,mean,32608.422656250008,4.117689843739212,32608.422656250008,9.268298748655466,512
imap_idex_l1b_sci-10days_20260101_v003.cdf,15,820584271801187456,2026-01-02T00:03:22.617187456,Ion Grid,Ion_Grid,mean,1.5097466406249997,0.00023330100937557472,1.5097466406249997,0.00045110591076225347,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,12,821620983086915968,2026-01-14T00:01:53.902915968,TOF H,TOF_High,mean,0.14766611869581145,0.0008760406215899453,0.14766611869581145,0.0007790502199226436,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,12,821620983086915968,2026-01-14T00:01:53.902915968,TOF M,TOF_Mid,mean,5.792729942605934,0.010570852907558608,5.792729942605934,0.011350794771972204,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,12,821620983086915968,2026-01-14T00:01:53.902915968,TOF L,TOF_Low,mean,263.7877626083771,1.367309156820112,263.7877626083771,0.9126296655271111,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,12,821620983086915968,2026-01-14T00:01:53.902915968,Target H,Target_High,mean,333.2038359375,0.047199960937466284,333.2038359375,0.12486832297863698,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,12,821620983086915968,2026-01-14T00:01:53.902915968,Target L,Target_Low,mean,32606.23164062501,7.3660896093609765,32606.23164062501,8.952357342948405,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,12,821620983086915968,2026-01-14T00:01:53.902915968,Ion Grid,Ion_Grid,mean,1.50962425,0.0006912622499998375,1.50962425,0.0004890071254593751,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,18,821621035086549888,2026-01-14T00:02:45.902549888,TOF H,TOF_High,mean,0.14767303577970448,0.0008657853530101441,0.14767303577970448,0.0007750257550911799,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,18,821621035086549888,2026-01-14T00:02:45.902549888,TOF M,TOF_Mid,mean,5.793355037245084,0.01149761821956265,5.793355037245084,0.011233618103200897,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,18,821621035086549888,2026-01-14T00:02:45.902549888,TOF L,TOF_Low,mean,263.790336060569,1.3634937566003433,263.790336060569,0.9175992384123877,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,18,821621035086549888,2026-01-14T00:02:45.902549888,Target H,Target_High,mean,333.123927734375,0.07127194101566005,333.123927734375,0.12403397283932503,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,18,821621035086549888,2026-01-14T00:02:45.902549888,Target L,Target_Low,mean,32605.799609375008,8.006619140614212,32605.799609375008,9.502232459922475,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,18,821621035086549888,2026-01-14T00:02:45.902549888,Ion Grid,Ion_Grid,mean,1.5097116718749999,0.00028514567812537323,1.5097116718749999,0.0004777285302177582,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,19,821621047086459136,2026-01-14T00:02:57.902459136,TOF H,TOF_High,mean,0.1476457203565759,0.0009062831993405882,0.1476457203565759,0.0007806698125089294,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,19,821621047086459136,2026-01-14T00:02:57.902459136,TOF M,TOF_Mid,mean,5.792237318353889,0.009840488191476537,5.792237318353889,0.011301196585673997,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,19,821621047086459136,2026-01-14T00:02:57.902459136,TOF L,TOF_Low,mean,263.78462425204543,1.3719620839174114,263.78462425204543,0.9154933891960553,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,19,821621047086459136,2026-01-14T00:02:57.902459136,Target H,Target_High,mean,333.162767578125,0.12083190000000808,333.162767578125,0.125880037617959,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,19,821621047086459136,2026-01-14T00:02:57.902459136,Target L,Target_Low,mean,32606.35507812501,7.183081171863133,32606.35507812501,8.910988519807393,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,19,821621047086459136,2026-01-14T00:02:57.902459136,Ion Grid,Ion_Grid,mean,1.5095528554687498,0.0005854127179685187,1.5095528554687498,0.0004973387876847735,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,20,821621059086388608,2026-01-14T00:03:09.902388608,TOF H,TOF_High,mean,0.1476663657345219,0.0008756743619978169,0.1476663657345219,0.0007786679635682322,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,20,821621059086388608,2026-01-14T00:03:09.902388608,TOF M,TOF_Mid,mean,5.792985224081083,0.010949333222614639,5.792985224081083,0.01133936121331679,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,20,821621059086388608,2026-01-14T00:03:09.902388608,TOF L,TOF_Low,mean,263.76811649774083,1.3964364804494085,263.76811649774083,0.908800989006335,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,20,821621059086388608,2026-01-14T00:03:09.902388608,Target H,Target_High,mean,333.25477343750003,0.12271989843751348,333.25477343750003,0.1243477649102855,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,20,821621059086388608,2026-01-14T00:03:09.902388608,Target L,Target_Low,mean,32605.614453125007,8.28113179686637,32605.614453125007,9.02397988595776,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,20,821621059086388608,2026-01-14T00:03:09.902388608,Ion Grid,Ion_Grid,mean,1.5097874374999998,0.00017281556250053545,1.5097874374999998,0.000441708822182416,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,21,821621071086297856,2026-01-14T00:03:21.902297856,TOF H,TOF_High,mean,0.1476430382220051,0.0009102597320552194,0.1476430382220051,0.0007801979788446326,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,21,821621071086297856,2026-01-14T00:03:21.902297856,TOF M,TOF_Mid,mean,5.792235938454023,0.009838442351934654,5.792235938454023,0.011402960655031923,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,21,821621071086297856,2026-01-14T00:03:21.902297856,TOF L,TOF_Low,mean,263.79993943094394,1.349255799682489,263.79993943094394,0.9151990253874056,8189
imap_idex_l1b_sci-10days_20260110_v003.cdf,21,821621071086297856,2026-01-14T00:03:21.902297856,Target H,Target_High,mean,333.17900390625005,0.010383991406279665,333.17900390625005,0.11816065923560543,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,21,821621071086297856,2026-01-14T00:03:21.902297856,Target L,Target_Low,mean,32606.04648437501,7.640602265613134,32606.04648437501,9.171777967105022,512
imap_idex_l1b_sci-10days_20260110_v003.cdf,21,821621071086297856,2026-01-14T00:03:21.902297856,Ion Grid,Ion_Grid,mean,1.5096096796874998,0.00043635929531297144,1.5096096796874998,0.0004781105460821209,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,326,822312181975935232,2026-01-22T00:01:52.791935232,TOF H,TOF_High,mean,0.14776249908413727,0.0009807385421419464,0.14776249908413727,0.0008034868844188045,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,326,822312181975935232,2026-01-22T00:01:52.791935232,TOF M,TOF_Mid,mean,5.792034473073635,0.009539749778971226,5.792034473073635,0.011161704227255128,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,326,822312181975935232,2026-01-22T00:01:52.791935232,TOF L,TOF_Low,mean,263.79975112956413,1.3495349753081922,263.79975112956413,0.9025688975502145,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,326,822312181975935232,2026-01-22T00:01:52.791935232,Target H,Target_High,mean,333.19874218750005,0.03964796718752899,333.19874218750005,0.11303506411824617,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,326,822312181975935232,2026-01-22T00:01:52.791935232,Target L,Target_Low,mean,32607.58945312501,5.352996796863134,32607.58945312501,9.057686550020383,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,326,822312181975935232,2026-01-22T00:01:52.791935232,Ion Grid,Ion_Grid,mean,1.509618421875,0.0004233981281252749,1.509618421875,0.00048112928046578564,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,332,822312233975609088,2026-01-22T00:02:44.791609088,TOF H,TOF_High,mean,0.14780502503358164,0.0010437875147881724,0.14780502503358164,0.000802949628696579,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,332,822312233975609088,2026-01-22T00:02:44.791609088,TOF M,TOF_Mid,mean,5.7916108438148735,0.008911677039931929,5.7916108438148735,0.011067087007574365,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,332,822312233975609088,2026-01-22T00:02:44.791609088,TOF L,TOF_Low,mean,263.82969104896813,1.3051460507998207,263.82969104896813,0.906575337271245,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,332,822312233975609088,2026-01-22T00:02:44.791609088,Target H,Target_High,mean,333.18059570312505,0.012743989453161407,333.18059570312505,0.12216001377665696,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,332,822312233975609088,2026-01-22T00:02:44.791609088,Target L,Target_Low,mean,32607.311718750007,5.76476578124137,32607.311718750007,9.34198454135364,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,332,822312233975609088,2026-01-22T00:02:44.791609088,Ion Grid,Ion_Grid,mean,1.5096606757812499,0.00036075248671917234,1.5096606757812499,0.0004783657934909642,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,333,822312245975538432,2026-01-22T00:02:56.791538432,TOF H,TOF_High,mean,0.14777569800952498,0.0010003072689217548,0.14777569800952498,0.0007912767892206286,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,333,822312245975538432,2026-01-22T00:02:56.791538432,TOF M,TOF_Mid,mean,5.792331151544755,0.009979605280254765,5.792331151544755,0.011226131914553973,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,333,822312245975538432,2026-01-22T00:02:56.791538432,TOF L,TOF_Low,mean,263.8300048846013,1.3046807580900908,263.8300048846013,0.9028331769980578,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,333,822312245975538432,2026-01-22T00:02:56.791538432,Target H,Target_High,mean,333.2082929687501,0.05380795546881944,333.2082929687501,0.11806455178444752,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,333,822312245975538432,2026-01-22T00:02:56.791538432,Target L,Target_Low,mean,32607.43515625001,5.581757343738134,32607.43515625001,9.392409583705227,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,333,822312245975538432,2026-01-22T00:02:56.791538432,Ion Grid,Ion_Grid,mean,1.5095149726562496,0.0005767719398445947,1.5095149726562496,0.00047061658279576486,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,334,822312257975447936,2026-01-22T00:03:08.791447936,TOF H,TOF_High,mean,0.14780467212113813,0.0010432642867994116,0.14780467212113813,0.0007982022045760509,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,334,822312257975447936,2026-01-22T00:03:08.791447936,TOF M,TOF_Mid,mean,5.792132445964098,0.009685004386372468,5.792132445964098,0.011172544157933116,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,334,822312257975447936,2026-01-22T00:03:08.791447936,TOF L,TOF_Low,mean,263.8219706923922,1.3165922514592954,263.8219706923922,0.9036852888873093,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,334,822312257975447936,2026-01-22T00:03:08.791447936,Target H,Target_High,mean,333.20319921875006,0.04625596171879787,333.20319921875006,0.11326974234384328,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,334,822312257975447936,2026-01-22T00:03:08.791447936,Target L,Target_Low,mean,32607.527734375006,5.4445010156174485,32607.527734375006,8.97869942165545,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,334,822312257975447936,2026-01-22T00:03:08.791447936,Ion Grid,Ion_Grid,mean,1.5095470273437497,0.000576771939843278,1.5095470273437497,0.0004774951726220511,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,335,822312269975377280,2026-01-22T00:03:20.791377280,TOF H,TOF_High,mean,0.14781585944559777,0.0010598506140432878,0.14781585944559777,0.0007936726538707542,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,335,822312269975377280,2026-01-22T00:03:20.791377280,TOF M,TOF_Mid,mean,5.79216694346074,0.009736150374893195,5.79216694346074,0.01113901172982199,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,335,822312269975377280,2026-01-22T00:03:20.791377280,TOF L,TOF_Low,mean,263.80245011600925,1.3455334580046494,263.80245011600925,0.9073651516808645,8189
imap_idex_l1b_sci-10days_20260120_v003.cdf,335,822312269975377280,2026-01-22T00:03:20.791377280,Target H,Target_High,mean,333.16690625,0.007551993750021574,333.16690625,0.12086256964912385,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,335,822312269975377280,2026-01-22T00:03:20.791377280,Target L,Target_Low,mean,32608.237500000007,4.39220249999137,32608.237500000007,8.552000862370937,512
imap_idex_l1b_sci-10days_20260120_v003.cdf,335,822312269975377280,2026-01-22T00:03:20.791377280,Ion Grid,Ion_Grid,mean,1.5096155078124998,0.00042771851718805985,1.5096155078124998,0.00045615085388663615,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,0,823003381865938944,2026-01-30T00:01:52.681938944,TOF H,TOF_High,mean,0.14775035889608013,0.0009627394993284204,0.14775035889608013,0.0008132921005465285,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,0,823003381865938944,2026-01-30T00:01:52.681938944,TOF M,TOF_Mid,mean,5.79299902307974,0.010969791618022931,5.79299902307974,0.01142629014627476,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,0,823003381865938944,2026-01-30T00:01:52.681938944,TOF L,TOF_Low,mean,263.8306953229943,1.3036571141286175,263.8306953229943,0.9261638586556056,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,0,823003381865938944,2026-01-30T00:01:52.681938944,Target H,Target_High,mean,333.16244921875006,0.014159988281206176,333.16244921875006,0.12398697858552056,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,0,823003381865938944,2026-01-30T00:01:52.681938944,Target L,Target_Low,mean,32606.29335937501,7.274585390612055,32606.29335937501,9.306186767526839,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,0,823003381865938944,2026-01-30T00:01:52.681938944,Ion Grid,Ion_Grid,mean,1.5097976367187498,0.00015769420078177564,1.5097976367187498,0.00045990286090027705,512
