source_file,record_index,epoch_tt2000,epoch_utc,channel,cdf_variable,baseline,robust_sigma,mean,std,sample_count
imap_idex_l1b_sci-10days_20251106_v003.cdf,23,815734931563056768,2025-11-06T21:01:02.379056768,Target L,Target_Low,32611.2,9.312733577384334,32604.318359375007,9.312733577384334,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,23,815734931563056768,2025-11-06T21:01:02.379056768,Ion Grid,Ion_Grid,1.5099040000000001,0.00047085334947199553,1.5098981718749998,0.00047085334947199553,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,24,815735090561493120,2025-11-06T21:03:41.377493120,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14773627768958358,0.0007703784003863881,8189
imap_idex_l1b_sci-10days_20251106_v003.cdf,24,815735090561493120,2025-11-06T21:03:41.377493120,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.791977897179143,0.011654771503112825,8189
imap_idex_l1b_sci-10days_20251106_v003.cdf,24,815735090561493120,2025-11-06T21:03:41.377493120,TOF L,TOF_Low,263.682,1.5241127999999453,263.83239003541337,0.9239542812096501,8189
imap_idex_l1b_sci-10days_20251106_v003.cdf,24,815735090561493120,2025-11-06T21:03:41.377493120,Target H,Target_High,333.172,0.12095477805507329,333.17391015625003,0.12095477805507329,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,24,815735090561493120,2025-11-06T21:03:41.377493120,Target L,Target_Low,32611.2,9.738614450714719,32604.935546875007,9.738614450714719,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,24,815735090561493120,2025-11-06T21:03:41.377493120,Ion Grid,Ion_Grid,1.5099040000000001,0.0004578116464736125,1.5097714101562498,0.0004578116464736125,512
imap_idex_l1b_sci-10days_20251126_v003.cdf,23,817732986008159104,2025-11-30T00:01:56.824159104,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.1476994336304799,0.0007896565486283081,8189
imap_idex_l1b_sci-10days_20251126_v003.cdf,23,817732986008159104,2025-11-30T00:01:56.824159104,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.793023861277323,0.011482368084831702,8189
imap_idex_l1b_sci-10days_20251126_v003.cdf,23,817732986008159104,2025-11-30T00:01:56.824159104,TOF L,TOF_Low,263.682,1.5241127999999453,263.75976846989863,0.8949463963096,8189
imap_idex_l1b_sci-10days_20251126_v003.cdf,23,817732986008159104,2025-11-30T00:01:56.824159104,Target H,Target_High,333.172,0.24166380000001617,333.149078125,0.12179815586241874,512
imap_idex_l1b_sci-10days_20251126_v003.cdf,23,817732986008159104,2025-11-30T00:01:56.824159104,Target L,Target_Low,32611.2,8.967237382993247,32604.873828125008,8.967237382993247,512
imap_idex_l1b_sci-10days_20251126_v003.cdf,23,817732986008159104,2025-11-30T00:01:56.824159104,Ion Grid,Ion_Grid,1.509158,0.0004581824680812777,1.50950040234375,0.0004581824680812777,512
imap_idex_l1b_sci-10days_20251126_v003.cdf,31,817733062007650816,2025-11-30T00:03:12.823650816,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.1477460886555135,0.0007951502179137276,8189
imap_idex_l1b_sci-10days_20251126_v003.cdf,31,817733062007650816,2025-11-30T00:03:12.823650816,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.7937427891073385,0.011426064507958987,8189
imap_idex_l1b_sci-10days_20251126_v003.cdf,31,817733062007650816,2025-11-30T00:03:12.823650816,TOF L,TOF_Low,263.682,1.5241127999999453,263.78387104652586,0.8955553271443846,8189
imap_idex_l1b_sci-10days_20251126_v003.cdf,31,817733062007650816,2025-11-30T00:03:12.823650816,Target H,Target_High,333.172,0.12020290499397125,333.166587890625,0.12020290499397125,512
imap_idex_l1b_sci-10days_20251126_v003.cdf,31,817733062007650816,2025-11-30T00:03:12.823650816,Target L,Target_Low,32611.2,9.090901615763553,32604.781250000007,9.090901615763553,512
imap_idex_l1b_sci-10days_20251126_v003.cdf,31,817733062007650816,2025-11-30T00:03:12.823650816,Ion Grid,Ion_Grid,1.5099040000000001,0.00048743956442235797,1.50979763671875,0.00048743956442235797,512
imap_idex_l1b_sci-10days_20251126_v003.cdf,32,817733074007560064,2025-11-30T00:03:24.823560064,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.1477262196849432,0.0007875310944894426,8189
imap_idex_l1b_sci-10days_20251126_v003.cdf,32,817733074007560064,2025-11-30T00:03:24.823560064,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.7932681035535465,0.01145966985974912,8189
imap_idex_l1b_sci-10days_20251126_v003.cdf,32,817733074007560064,2025-11-30T00:03:24.823560064,TOF L,TOF_Low,263.682,1.5241127999999453,263.7674260593479,0.8934538791825047,8189
imap_idex_l1b_sci-10days_20251126_v003.cdf,32,817733074007560064,2025-11-30T00:03:24.823560064,Target H,Target_High,333.172,0.12119586414041893,333.16499609375006,0.12119586414041893,512
imap_idex_l1b_sci-10days_20251126_v003.cdf,32,817733074007560064,2025-11-30T00:03:24.823560064,Target L,Target_Low,32611.2,11.71253999999946,32603.639453125004,9.15140475970329,512
imap_idex_l1b_sci-10days_20251126_v003.cdf,32,817733074007560064,2025-11-30T00:03:24.823560064,Ion Grid,Ion_Grid,1.509158,0.0004890679002672464,1.5093765546874998,0.0004890679002672464,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,126,818510585907882368,2025-12-09T00:01:56.723882368,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14771976138722678,0.0007850192358181733,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,126,818510585907882368,2025-12-09T00:01:56.723882368,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.792411185736965,0.011460159851226653,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,126,818510585907882368,2025-12-09T00:01:56.723882368,TOF L,TOF_Low,263.682,1.5241127999999453,263.7640994016363,0.8905653858342403,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,126,818510585907882368,2025-12-09T00:01:56.723882368,Target H,Target_High,333.172,0.11647907692971324,333.132841796875,0.11647907692971324,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,126,818510585907882368,2025-12-09T00:01:56.723882368,Target L,Target_Low,32611.2,9.340353394710391,32607.06484375001,9.340353394710391,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,126,818510585907882368,2025-12-09T00:01:56.723882368,Ion Grid,Ion_Grid,1.5099040000000001,0.0011060195999998716,1.50958782421875,0.00046976775383001247,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,132,818510637907555712,2025-12-09T00:02:48.723555712,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.1476781177188912,0.000788666964390139,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,132,818510637907555712,2025-12-09T00:02:48.723555712,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.7917336549029175,0.01147747455305838,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,132,818510637907555712,2025-12-09T00:02:48.723555712,TOF L,TOF_Low,263.682,1.5241127999999453,263.7780337037489,0.9004200259141572,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,132,818510637907555712,2025-12-09T00:02:48.723555712,Target H,Target_High,333.172,0.24166380000001617,333.1981054687501,0.12158327509404498,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,132,818510637907555712,2025-12-09T00:02:48.723555712,Target L,Target_Low,32611.2,9.075594762222382,32607.064843750006,9.075594762222382,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,132,818510637907555712,2025-12-09T00:02:48.723555712,Ion Grid,Ion_Grid,1.5099040000000001,0.00047762186660681497,1.5096125937499996,0.00047762186660681497,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,133,818510649907464960,2025-12-09T00:03:00.723464960,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14771979667847113,0.0007853486359378427,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,133,818510649907464960,2025-12-09T00:03:00.723464960,TOF M,TOF_Mid,5.7856,0.01675338000000046,5.790661472707289,0.011490230388790776,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,133,818510649907464960,2025-12-09T00:03:00.723464960,TOF L,TOF_Low,263.682,1.5241127999999453,263.77376553913786,0.8934932774694087,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,133,818510649907464960,2025-12-09T00:03:00.723464960,Target H,Target_High,333.172,0.12660300181418035,333.1185156250001,0.12660300181418035,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,133,818510649907464960,2025-12-09T00:03:00.723464960,Target L,Target_Low,32611.2,9.099644303967743,32606.108203125004,9.099644303967743,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,133,818510649907464960,2025-12-09T00:03:00.723464960,Ion Grid,Ion_Grid,1.5099040000000001,0.0011060195999998716,1.5095397421874999,0.0004731113067056823,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,134,818510661907394176,2025-12-09T00:03:12.723394176,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14768404664794235,0.0007940771948010018,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,134,818510661907394176,2025-12-09T00:03:12.723394176,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.791503211625351,0.011438614994710834,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,134,818510661907394176,2025-12-09T00:03:12.723394176,TOF L,TOF_Low,263.682,1.5241127999999453,263.7865072658444,0.8975908783428631,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,134,818510661907394176,2025-12-09T00:03:12.723394176,Target H,Target_High,333.172,0.1156919896075447,333.17008984375,0.1156919896075447,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,134,818510661907394176,2025-12-09T00:03:12.723394176,Target L,Target_Low,32611.2,9.277490155094396,32606.04648437501,9.277490155094396,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,134,818510661907394176,2025-12-09T00:03:12.723394176,Ion Grid,Ion_Grid,1.5099040000000001,0.0011060195999998716,1.5095601406249997,0.0004629967557657974,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,135,818510673907323520,2025-12-09T00:03:24.723323520,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14767571791427525,0.0007917454073948934,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,135,818510673907323520,2025-12-09T00:03:24.723323520,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.791915801685187,0.011342573098574811,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,135,818510673907323520,2025-12-09T00:03:24.723323520,TOF L,TOF_Low,263.682,1.5241127999999453,263.7352892905117,0.8908171547973924,8189
imap_idex_l1b_sci-10days_20251206_v003.cdf,135,818510673907323520,2025-12-09T00:03:24.723323520,Target H,Target_High,333.172,0.123096030856002,333.1516250000001,0.123096030856002,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,135,818510673907323520,2025-12-09T00:03:24.723323520,Target L,Target_Low,32611.2,9.180962278506934,32606.50937500001,9.180962278506934,512
imap_idex_l1b_sci-10days_20251206_v003.cdf,135,818510673907323520,2025-12-09T00:03:24.723323520,Ion Grid,Ion_Grid,1.5099040000000001,0.0011060195999998716,1.5095499414062499,0.0004751061440660557,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,15,819201784692519680,2025-12-17T00:01:55.508519680,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14774658273293442,0.0007755892128471906,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,15,819201784692519680,2025-12-17T00:01:55.508519680,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.794053266577116,0.01121987645590652,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,15,819201784692519680,2025-12-17T00:01:55.508519680,TOF L,TOF_Low,264.196,1.5241127999999453,263.9516475760166,0.9265925888599391,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,15,819201784692519680,2025-12-17T00:01:55.508519680,Target H,Target_High,333.172,0.11874420601614215,333.16817968750007,0.11874420601614215,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,15,819201784692519680,2025-12-17T00:01:55.508519680,Target L,Target_Low,32611.2,8.773619349183546,32607.496875000008,8.773619349183546,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,15,819201784692519680,2025-12-17T00:01:55.508519680,Ion Grid,Ion_Grid,1.5099040000000001,0.0004622051292746005,1.50965193359375,0.0004622051292746005,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,21,819201836692193024,2025-12-17T00:02:47.508193024,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.1477548055928685,0.0007803964761396373,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,21,819201836692193024,2025-12-17T00:02:47.508193024,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.793958053486383,0.011155522223289941,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,21,819201836692193024,2025-12-17T00:02:47.508193024,TOF L,TOF_Low,264.196,1.5241127999999453,263.9669627549152,0.926187249984828,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,21,819201836692193024,2025-12-17T00:02:47.508193024,Target H,Target_High,333.33500000000004,0.2416637999999319,333.25477343750003,0.11836120331715054,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,21,819201836692193024,2025-12-17T00:02:47.508193024,Target L,Target_Low,32611.2,9.270918457554405,32608.021484375007,9.270918457554405,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,21,819201836692193024,2025-12-17T00:02:47.508193024,Ion Grid,Ion_Grid,1.5099040000000001,0.0004618743099140749,1.5097335273437498,0.0004618743099140749,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,22,819201848692102400,2025-12-17T00:02:59.508102400,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14774725326657712,0.0007691323352438999,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,22,819201848692102400,2025-12-17T00:02:59.508102400,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.792321492245694,0.011323861195749609,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,22,819201848692102400,2025-12-17T00:02:59.508102400,TOF L,TOF_Low,264.196,1.5241127999999453,263.9823407009403,0.9320211228733098,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,22,819201848692102400,2025-12-17T00:02:59.508102400,Target H,Target_High,333.172,0.24166380000001617,333.22070898437505,0.12336538746962973,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,22,819201848692102400,2025-12-17T00:02:59.508102400,Target L,Target_Low,32611.2,8.683227146936545,32607.89804687501,8.683227146936545,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,22,819201848692102400,2025-12-17T00:02:59.508102400,Ion Grid,Ion_Grid,1.5099040000000001,0.0004926661986958726,1.5096388203124997,0.0004926661986958726,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,23,819201860692031616,2025-12-17T00:03:11.508031616,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14774513579191598,0.0007813014793198732,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,23,819201860692031616,2025-12-17T00:03:11.508031616,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.793273623153009,0.011284552981285011,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,23,819201860692031616,2025-12-17T00:03:11.508031616,TOF L,TOF_Low,264.196,1.5241127999999453,263.95692001465386,0.9185671311240292,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,23,819201860692031616,2025-12-17T00:03:11.508031616,Target H,Target_High,333.172,0.11676630289419225,333.20192578125005,0.11676630289419225,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,23,819201860692031616,2025-12-17T00:03:11.508031616,Target L,Target_Low,32611.2,8.901151218323802,32607.219140625006,8.901151218323802,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,23,819201860692031616,2025-12-17T00:03:11.508031616,Ion Grid,Ion_Grid,1.5099040000000001,0.00045940405571844956,1.50969855859375,0.00045940405571844956,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.1477460180730248,0.0007788531465408395,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.793602039321041,0.011260927317813087,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,TOF L,TOF_Low,264.196,1.5241127999999453,263.9674648919282,0.9258932394045144,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,Target H,Target_High,333.172,0.24166380000001617,333.2296230468751,0.11229695433633723,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,Target L,Target_Low,32611.2,8.775301579783742,32606.725390625008,8.775301579783742,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,24,819201872691961088,2025-12-17T00:03:23.507961088,Ion Grid,Ion_Grid,1.509158,0.0011060195999998716,1.5095120585937498,0.0004974582941104851,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14778455611185737,0.0007830188261114882,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.793854560996459,0.011226068817488105,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,TOF L,TOF_Low,264.196,1.5241127999999453,264.0024889485896,0.9261053245719327,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,Target H,Target_High,333.172,0.24166380000001617,333.22675781250007,0.12187136187478866,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,Target L,Target_Low,32611.2,9.134166488329177,32609.657031250004,9.134166488329177,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,150,819892984236698624,2025-12-25T00:01:55.052698624,Ion Grid,Ion_Grid,1.5099040000000001,0.00047259724423467844,1.5097131289062498,0.00047259724423467844,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14777467456343876,0.000778479088830546,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.793626877518622,0.011269555610400009,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,TOF L,TOF_Low,264.196,1.5241127999999453,264.002928318476,0.9271544378806985,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,Target H,Target_High,333.172,0.1221902930367374,333.16817968750007,0.1221902930367374,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,Target L,Target_Low,32611.2,8.515398362809403,32609.59531250001,8.515398362809403,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,156,819893036236352256,2025-12-25T00:02:47.052352256,Ion Grid,Ion_Grid,1.5099040000000001,0.00048075628716719653,1.5097480976562498,0.00048075628716719653,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.14777308645744291,0.0007772239290422989,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,TOF M,TOF_Mid,5.7969,0.01675337999999914,5.793868359995115,0.011193643264772339,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,TOF L,TOF_Low,264.196,1.5241127999999453,263.99803248259866,0.9300148621577815,8189
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,Target H,Target_High,333.172,0.11318560078300818,333.2051093750001,0.11318560078300818,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,Target L,Target_Low,32611.2,8.885571079738156,32611.014843750003,8.885571079738156,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,157,819893048236281472,2025-12-25T00:02:59.052281472,Ion Grid,Ion_Grid,1.5099040000000001,0.0004647815498695711,1.5096679609374999,0.0004647815498695711,512
imap_idex_l1b_sci-10days_20251216_v003.cdf,158,819893060236210944,2025-12-25T00:03:11.052210944,TOF H,TOF_High,0.14767899999999998,0.000856942800000034,0.1477373011356698,0.0007839703192081772,8189
